PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
7926_01,Earth,False,E/514/P,TRAPPIST-1e,32.0,False,0.0,0.0,29.0,365.0,1216.0,Nozicho Pruasokhur,False
7929_01,Europa,False,B/311/S,TRAPPIST-1e,31.0,False,0.0,910.0,58.0,1654.0,1217.0,Yeshaecho Grea,False
7930_01,Earth,True,???,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Votopu Ulveed,True
7935_01,Earth,False,F/1520/S,TRAPPIST-1e,41.0,False,84.0,0.0,6.0,811.0,2.0,Hera Muvnom,True
7936_02,Earth,False,G/1284/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Chide Chastlur,False
7937_02,Europa,True,D/229/S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Nayonou Vhattochur,True
7939_01,Earth,False,G/1281/S,TRAPPIST-1e,27.0,False,0.0,593.0,0.0,259.0,0.0,Yomogovo Lomgumpurg,False
7940_01,Earth,False,F/1521/S,TRAPPIST-1e,40.0,False,580.0,0.0,447.0,6.0,0.0,Yonomo Chirznomm,False
7943_01,Europa,True,B/258/P,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,Mere Warge,True
7944_02,Europa,True,D/230/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Anoa Valtem,True
7945_01,Mars,True,F/1522/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Chato Votts,True
7946_01,Earth,False,F/1645/P,PSO J318.5-22,24.0,False,0.0,0.0,604.0,0.0,91.0,Mashaniro Bakchutt,True
7947_01,Mars,False,F/1646/P,TRAPPIST-1e,28.0,False,1811.0,1.0,57.0,0.0,0.0,Tocho Stirn,False
7949_01,Earth,False,G/1283/S,TRAPPIST-1e,47.0,False,0.0,14.0,0.0,2330.0,0.0,Nairo Imchlu,False
7950_01,???,False,G/1287/P,TRAPPIST-1e,55.0,False,0.0,1620.0,159.0,1165.0,0.0,Asedo Hohm,False
7950_02,Earth,True,G/1287/P,TRAPPIST-1e,38.5,False,0.0,0.0,0.0,0.0,0.0,Eecho Shommem,True
7950_03,Earth,False,E/516/P,55 Cancri e,22.0,False,10.0,0.0,624.0,0.0,85.0,Sum Pathull,True
7952_01,Mars,False,F/1523/S,???,62.0,False,100.0,0.0,38.0,1211.0,0.0,Umdese Skhnatz,False
7952_02,Mars,False,E/524/S,TRAPPIST-1e,53.0,False,868.0,0.0,686.0,520.0,24.0,Techiecho Opt,False
7957_01,Earth,True,G/1285/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Nosizeu Botunom,True
7958_01,Mars,True,E/525/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Tsiteni Luudhon,True
7960_01,Earth,False,F/1648/P,TRAPPIST-1e,19.0,False,1.0,7.0,0.0,689.0,0.0,Hoyioto Pultz,False
7968_01,Mars,False,D/232/S,TRAPPIST-1e,55.0,False,376.0,0.0,858.0,0.0,31.0,Choteocho Ashurveed,True
7970_01,Europa,False,C/258/P,55 Cancri e,18.0,False,0.0,3492.0,0.0,506.0,8.0,Shapogikha Shokchlutem,True
7972_01,Europa,True,B/260/P,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Aa Chalpirm,True
7972_02,Europa,False,B/260/P,TRAPPIST-1e,35.0,False,0.0,246.0,25.0,42.0,3730.0,Mepimogo Gramuvold,False
7973_01,???,True,C/297/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Yimechovo Dowy,True
7974_01,Europa,False,C/259/P,TRAPPIST-1e,27.0,False,0.0,2318.0,1127.0,2423.0,115.0,Jeshiye Hiffnomm,False
7974_02,Europa,False,C/259/P,TRAPPIST-1e,20.0,False,0.0,36.0,89.0,948.0,927.0,Neraecho Puyur,False
7976_01,Earth,True,G/1289/S,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Mochozovo Devm,True
7981_01,Earth,False,F/1652/P,TRAPPIST-1e,24.0,False,24.0,174.0,0.0,509.0,15.0,Chatopotochu Odon,False
7982_01,Europa,True,B/261/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Mochoe Herevatz,False
7982_02,Europa,True,B/261/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Yonoho Prevmamg,True
7983_01,Europa,True,???,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Minojara Forrum,True
7984_01,Mars,False,F/1653/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Poasetua Udchams,True
7984_02,Mars,True,F/1653/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Choano Udlur,True
7984_04,Mars,False,F/1653/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Omona Putts,True
7985_01,Earth,False,F/1654/P,TRAPPIST-1e,18.0,False,1969.0,0.0,310.0,0.0,0.0,Oshachogo Fultem,True
7986_01,Mars,False,F/1655/P,TRAPPIST-1e,21.0,False,838.0,45.0,455.0,0.0,0.0,Dom Laupurumz,False
7987_01,Mars,False,D/248/P,TRAPPIST-1e,40.0,False,3809.0,0.0,21.0,0.0,1.0,Arau Farstmur,False
7988_01,Europa,True,B/313/S,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Fijato Wumoplus,True
7989_01,Earth,True,G/1290/S,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Neranete Glakchmur,False
7993_01,Europa,True,A/96/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Chumchyisho Hordum,True
7993_02,Europa,True,A/96/S,55 Cancri e,47.0,True,0.0,0.0,0.0,0.0,0.0,Chonaecho Likos,True
7994_01,Earth,False,G/1295/P,PSO J318.5-22,25.0,False,153.0,0.0,0.0,388.0,0.0,Urazovo Storch,False
7995_01,Europa,True,???,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Figimogo Gorkao,True
7999_01,Europa,True,B/262/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Ateh Deplu,True
8000_02,Earth,True,G/1292/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Odokha Volu,True
8003_01,Mars,False,F/1659/P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Cheyono Redgurs,True
8004_01,Mars,True,F/1527/S,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,Ochitogovo Jummasem,True
8005_01,Earth,False,F/1528/S,55 Cancri e,22.0,False,0.0,15.0,0.0,548.0,124.0,Shaniro Stuamnomm,False
8005_02,Earth,True,G/1293/S,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Fiskhado Frutvull,True
8005_03,Earth,False,F/1528/S,TRAPPIST-1e,35.0,False,676.0,0.0,0.0,0.0,40.0,Udo Nuam,False
8006_01,Earth,False,F/1529/S,TRAPPIST-1e,22.0,False,0.0,1145.0,0.0,0.0,371.0,Yemoa Gurwur,False
8007_01,Earth,False,G/1296/P,TRAPPIST-1e,26.0,False,0.0,0.0,1.0,886.0,0.0,Chatoniro Vormur,False
8010_01,Europa,False,C/300/S,TRAPPIST-1e,59.0,False,0.0,2593.0,0.0,98.0,0.0,Sugovo Oshur,True
8012_02,Mars,False,E/530/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Nera Sergu,False
8012_03,Mars,True,F/1531/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Notsido Devmau,True
8014_01,Earth,True,G/1294/S,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Chirchovo Krev,True
8015_01,Europa,False,B/315/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,1151.0,Dozoa Uoly,True
8015_03,Europa,True,B/315/S,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Amichoa Gaplam,True
8016_01,Earth,False,E/531/S,TRAPPIST-1e,15.0,False,0.0,10.0,0.0,595.0,381.0,Chovosau Bertmur,False
8018_01,Earth,False,F/1532/S,TRAPPIST-1e,54.0,False,0.0,0.0,5.0,1268.0,26.0,Shagucha Pruasokhur,False
8020_01,Earth,False,F/1661/P,TRAPPIST-1e,22.0,False,668.0,79.0,0.0,0.0,1.0,Suchezovo Okchurnomm,False
8023_01,Europa,False,D/249/P,TRAPPIST-1e,14.0,False,0.0,4545.0,271.0,199.0,1377.0,Harogo Nkdemold,True
8023_02,Europa,True,D/249/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Hado Pittem,True
8024_01,Earth,False,F/1533/S,TRAPPIST-1e,73.0,False,16.0,0.0,722.0,2.0,89.0,Eikha Nutzgur,False
8027_01,Earth,False,G/1297/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Chojavoro Gurhord,False
8027_02,Earth,False,F/1535/S,55 Cancri e,27.0,False,31.0,225.0,331.0,0.0,14.0,Chenotsi Chmubb,False
8029_01,Earth,False,G/1298/S,TRAPPIST-1e,31.0,False,779.0,0.0,3.0,57.0,0.0,Somje Nuaur,False
8030_01,Earth,True,G/1299/S,PSO J318.5-22,26.0,False,389.5,0.0,0.0,0.0,0.0,Chide Imturpramch,False
8031_01,Europa,True,D/250/P,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Yeshachovo Tirmur,True
8032_01,Europa,True,A/85/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Chovosau Krevluy,True
8032_02,Europa,True,A/85/P,???,40.0,False,0.0,0.0,0.0,0.0,0.0,Sochonete Vamfur,True
8034_02,Mars,False,E/532/S,???,52.0,False,1222.0,2.0,74.0,0.0,0.0,Yimechovo Chranur,False
8035_01,Mars,True,F/1536/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Oshachogo Chumdrakch,True
8036_02,Earth,False,F/1537/S,TRAPPIST-1e,35.0,False,0.0,0.0,62.0,0.0,891.0,Nosizeu Sturmpurg,False
8037_01,Earth,False,F/1538/S,TRAPPIST-1e,14.0,False,0.0,476.0,249.0,177.0,0.0,Tenacho Blomch,False
8038_02,Europa,True,C/301/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Hoyoshado Fopp,True
8042_01,???,True,G/1299/P,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Heragenu Darr,False
8043_01,Europa,False,A/97/S,55 Cancri e,45.0,False,5.0,17901.0,0.0,79.0,281.0,Sosso Chully,True
8043_02,Europa,False,A/97/S,TRAPPIST-1e,29.0,False,0.0,1408.0,0.0,408.0,1.0,Epikha Diwoll,True
8043_03,Europa,False,A/97/S,TRAPPIST-1e,39.0,True,1.0,392.0,64.0,148.0,1367.0,Mochozovo Nkbhuu,True
8043_04,Europa,True,A/97/S,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Tsirigo Shorchuy,True
8049_01,Earth,False,G/1301/P,TRAPPIST-1e,22.0,False,6.0,21.0,0.0,782.0,0.0,Sigato Strenom,False
8050_01,Earth,False,G/1300/S,PSO J318.5-22,30.0,False,0.0,34.0,143.0,275.0,0.0,Chesham Stuipum,False
8050_02,Earth,True,???,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Shepe Stubhums,True
8050_03,Earth,True,G/1300/S,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,Yonomeiu Kholnurs,True
8052_01,Earth,False,G/1302/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Hottera Boturmestur,False
8052_02,Earth,False,G/1302/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,1.0,335.0,Tocho Prutz,False
8053_01,Mars,False,F/1663/P,TRAPPIST-1e,29.0,False,1544.0,1.0,206.0,0.0,0.0,Tochohosha Slissur,False
8055_01,Earth,False,E/533/S,TRAPPIST-1e,27.0,False,0.0,0.0,846.0,59.0,0.0,Sigahoro Nussnomm,False
8056_01,Europa,False,C/262/P,TRAPPIST-1e,54.0,False,0.0,793.0,0.0,87.0,1567.0,Ajakha Chmuf,False
8056_02,Europa,False,C/262/P,TRAPPIST-1e,28.0,False,40.0,9012.0,0.0,111.0,551.0,Chirefija Pryomt,True
8057_01,Europa,True,B/267/P,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,0.0,Tsinunoso Mittoll,True
8057_02,Europa,True,B/267/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Mashavocha Duomu,True
8058_01,Earth,False,F/1664/P,TRAPPIST-1e,29.0,False,12.0,2.0,0.0,432.0,1548.0,Tsirana Ussur,False
8060_01,Mars,False,F/1541/S,TRAPPIST-1e,39.0,False,1369.0,259.0,960.0,1.0,29.0,Chovosocha Pekchur,False
8060_02,Mars,True,F/1541/S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Munete Reupikch,True
8064_01,Mars,True,???,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Cheripo Poard,True
8064_02,Mars,False,E/534/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Echia Dynett,True
8064_03,Mars,True,E/534/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Chem Hopakht,False
8066_01,Mars,True,F/1544/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Ochukha Pommastur,True
8067_01,Earth,False,F/1666/P,55 Cancri e,32.0,False,1.0,0.0,0.0,9.0,663.0,Aunekha Sennur,False
8068_01,Earth,False,F/1545/S,TRAPPIST-1e,20.0,False,0.0,52.0,0.0,110.0,614.0,Tenanete Fikhs,False
8069_01,Europa,True,D/234/S,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0,Sovoniro Solaspiry,True
8071_01,Earth,False,F/1546/S,TRAPPIST-1e,53.0,False,0.0,0.0,716.0,0.0,0.0,Doasha Needy,True
8072_01,Europa,True,D/236/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Aado Vaddevsem,True
8076_01,Europa,False,C/263/P,55 Cancri e,43.0,False,1.0,2060.0,0.0,1.0,2764.0,Ame Nesur,False
8076_02,Europa,False,C/263/P,55 Cancri e,29.0,False,2686.0,0.0,0.0,2854.0,2553.0,Ipeshato Puyursderf,False
8077_01,Earth,False,G/1304/P,TRAPPIST-1e,20.0,False,721.0,122.0,0.0,0.0,0.0,Chisotsi Heuflur,False
8078_01,Earth,False,F/1667/P,TRAPPIST-1e,19.0,False,0.0,0.0,134.0,1931.0,55.0,Shanomeikha Gressu,False
8079_01,Earth,False,F/1548/S,PSO J318.5-22,21.0,False,505.0,0.0,0.0,0.0,110.0,Hesechovo Purgur,True
8081_01,Europa,False,D/251/P,55 Cancri e,39.0,False,2.0,15450.0,336.0,1.0,904.0,Omde Pott,True
8082_01,Earth,True,G/1305/P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Harogo Leratz,False
8082_02,Earth,False,F/1668/P,55 Cancri e,20.0,False,1842.0,0.0,0.0,0.0,0.0,Soage Ulveed,True
8083_01,Earth,False,F/1669/P,TRAPPIST-1e,18.0,False,595.0,134.0,7.0,0.0,0.0,Ikhado Weagt,False
8084_01,Europa,False,C/264/P,TRAPPIST-1e,31.0,False,615.0,745.0,0.0,6688.0,2161.0,Avochiro Okchur,False
8085_01,Earth,False,F/1549/S,PSO J318.5-22,35.0,False,635.0,3.0,0.0,3344.0,25.0,Gede Hiffnom,False
8086_01,Earth,True,G/1306/P,PSO J318.5-22,44.0,False,0.0,0.0,0.0,0.0,0.0,Jichede Vorm,True
8087_01,Europa,False,B/268/P,TRAPPIST-1e,62.0,False,33.0,3518.0,0.0,394.0,0.0,Hoyosha Shurry,True
8088_01,Mars,False,E/521/P,TRAPPIST-1e,23.0,False,1.0,0.0,11.0,0.0,2336.0,Echanoso Oist,False
8088_02,Mars,False,F/1670/P,TRAPPIST-1e,23.0,True,3.0,0.0,0.0,1677.0,1186.0,Ishapo Skhurnur,False
8089_01,Earth,False,F/1671/P,TRAPPIST-1e,19.0,False,0.0,0.0,1761.0,0.0,36.0,Nayochu Stofferd,True
8091_01,Earth,False,F/1672/P,TRAPPIST-1e,29.0,False,18.0,7.0,0.0,0.0,779.0,Yononete Haflur,False
8092_01,Europa,False,D/238/S,TRAPPIST-1e,31.0,False,0.0,4655.0,135.0,2075.0,402.0,Tsirana Ulbhakch,True
8092_02,Europa,True,D/238/S,55 Cancri e,33.0,True,0.0,3935.5,0.0,0.0,0.0,Hosanete Hilnu,True
8092_03,Europa,False,D/238/S,TRAPPIST-1e,41.0,False,0.0,3216.0,0.0,433.0,517.0,Torina Sanem,False
8094_01,Europa,False,C/265/P,TRAPPIST-1e,60.0,False,19.0,7316.0,0.0,0.0,1781.0,Anoniro Vust,True
8097_01,Europa,True,B/317/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Anoa Giust,True
8098_01,Europa,False,B/269/P,TRAPPIST-1e,69.0,True,0.0,269.0,0.0,190.0,9033.0,Mochosote Hoiur,False
8098_02,Europa,False,B/269/P,55 Cancri e,44.0,False,9.0,2311.0,0.0,633.0,1.0,Jinemja Suur,True
8098_03,Europa,True,B/269/P,55 Cancri e,18.0,False,0.0,6954.5,0.0,0.0,0.0,Notsiecho Gappems,True
8098_04,Europa,False,B/269/P,55 Cancri e,26.0,False,0.0,11598.0,0.0,3.0,386.0,Chovoaa Stekch,True
8102_01,Earth,False,F/1674/P,TRAPPIST-1e,30.0,False,4.0,0.0,442.0,2441.0,0.0,Notsichoto Nussurla,False
8107_01,Earth,False,F/1678/P,PSO J318.5-22,71.0,False,48.0,43.0,0.0,78.0,534.0,Amopo Resumfuld,False
8108_01,Earth,False,F/1552/S,PSO J318.5-22,19.0,False,150.0,605.0,0.0,0.0,1.0,Ochanete Uakhul,False
8112_01,Earth,False,F/1553/S,PSO J318.5-22,23.0,False,90.0,4.0,0.0,7.0,588.0,Hareyicha Purmot,False
8115_01,Europa,True,B/318/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Homora Seithvakch,True
8116_01,Mars,False,D/252/P,55 Cancri e,28.0,False,49.0,0.0,0.0,2.0,1136.0,Oravoro Solzvudul,False
8117_02,Europa,False,B/319/S,TRAPPIST-1e,24.0,False,0.0,809.0,0.0,4928.0,143.0,Chotoyono Vuupur,False
8117_03,Europa,True,B/319/S,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Heraikha Udnemds,True
8118_01,Earth,True,G/1310/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Tochoecho Paupur,False
8119_01,Earth,True,F/1555/S,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Yonomocho Chroisu,False
8119_02,Earth,False,F/1555/S,55 Cancri e,20.0,False,6.0,1119.0,0.0,24.0,13.0,Yimechovo Uldradgu,True
8119_03,Earth,False,F/1555/S,55 Cancri e,20.0,False,97.0,279.0,0.0,301.0,39.0,Tochi Vomg,False
8120_01,Europa,False,D/253/P,55 Cancri e,36.0,False,0.0,4260.0,0.0,0.0,1678.0,Tsirana Wamakenpu,True
8123_01,Earth,True,G/1312/P,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Echome Gurwur,False
8124_01,Earth,False,F/1681/P,TRAPPIST-1e,44.0,False,0.0,903.0,0.0,0.0,0.0,Osora Numdul,False
8128_01,Mars,True,F/1682/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Mochodo Snort,True
8129_01,Earth,True,???,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Hagoshachima Fattem,True
8129_02,Earth,False,G/1313/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Chinosocho Purry,True
8129_03,Earth,False,F/1683/P,TRAPPIST-1e,24.0,False,381.0,925.0,342.0,0.0,642.0,Toaro Nortam,False
8129_04,Earth,False,F/1683/P,55 Cancri e,27.0,False,3.0,13.0,0.0,0.0,788.0,Anoa Faudlur,False
8129_05,Earth,False,E/522/P,TRAPPIST-1e,39.0,False,44.0,1620.0,0.0,6.0,0.0,Hotochudo Vuagomd,False
8130_03,Earth,True,G/1308/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Chamoshato Howumur,False
8133_01,Mars,False,D/254/P,TRAPPIST-1e,27.0,False,831.0,0.0,0.0,867.0,20.0,Nazinocha Zalpurskhlog,False
8135_01,Europa,True,C/267/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Semedo Notthons,True
8136_01,Europa,True,C/268/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Heje Dumtem,True
8136_02,Europa,False,C/268/P,TRAPPIST-1e,60.0,False,0.0,5998.0,0.0,4794.0,8.0,Chime Chohlur,False
8137_01,Earth,False,G/1314/P,TRAPPIST-1e,18.0,False,0.0,297.0,0.0,588.0,23.0,Semedo Greaur,False
8138_01,Earth,True,G/1315/P,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Chirefija Vuhimt,False
8139_01,Earth,False,E/523/P,TRAPPIST-1e,25.0,False,11.0,780.0,0.0,0.0,0.0,Uzochayo Sbamchs,True
8140_01,Earth,True,G/1309/S,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Natsia Pormord,True
8141_01,Earth,True,G/1310/S,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Aa Fruunom,True
8143_01,Earth,False,F/1558/S,TRAPPIST-1e,18.0,False,0.0,17.0,5.0,0.0,712.0,Echino Tretnom,True
8144_01,Europa,True,B/270/P,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Tochazovo Dysem,True
8144_02,Europa,False,B/270/P,TRAPPIST-1e,13.0,False,0.0,3680.0,0.0,1529.0,3854.0,Ezi Chual,False
8144_03,Europa,False,B/270/P,TRAPPIST-1e,28.0,False,0.0,3317.0,77.0,0.0,130.0,Oyopate Resu,True
8144_04,Europa,False,B/270/P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Fichishano Thastluthvoatu,True
8147_02,Earth,True,???,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Osoha Olon,True
8147_03,Earth,False,G/1317/P,TRAPPIST-1e,42.0,False,18.0,5.0,470.0,356.0,57.0,Sovoniro Wea,False
8147_04,Earth,False,G/1317/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Anoazina Vullur,True
8148_01,Earth,False,G/1318/P,TRAPPIST-1e,18.0,False,0.0,508.0,0.0,44.0,257.0,Shaetoma Noaur,False
8150_01,Mars,True,E/539/S,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Esham Veedvord,True
8150_03,Mars,False,E/539/S,TRAPPIST-1e,19.0,False,691.0,0.0,10.0,561.0,25.0,Echozovoyo Guhramg,False
8152_01,Earth,True,G/1312/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Aunekha Pust,False
8153_01,Earth,True,G/1320/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Acheno Hoos,False
8157_01,Earth,False,G/1313/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Udo Kemmuuly,True
8157_02,Earth,False,F/1560/S,55 Cancri e,39.0,False,1663.0,0.0,262.0,229.0,0.0,Tsirigo Chunbf,False
8157_03,Earth,False,G/1313/S,TRAPPIST-1e,45.0,False,0.0,0.0,2778.0,1910.0,0.0,Urazovo Vuhimt,False
8157_05,Earth,False,G/1313/S,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Amahoro Muttlutem,True
8157_06,Earth,False,G/1313/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Yonomeiu Purmord,True
8158_01,Mars,False,F/1686/P,TRAPPIST-1e,40.0,False,953.0,0.0,356.0,0.0,0.0,Nosema Skhilthuaa,False
8161_01,Earth,False,F/1688/P,TRAPPIST-1e,18.0,False,1157.0,28.0,50.0,0.0,0.0,Noyizina Puhrumd,False
8162_01,Europa,False,E/524/P,TRAPPIST-1e,47.0,False,0.0,314.0,0.0,889.0,1090.0,Chojayono Volchumherst,False
8164_01,Earth,False,G/1314/S,TRAPPIST-1e,31.0,False,0.0,918.0,0.0,0.0,900.0,Sharoa Dautrakh,False
8165_01,Mars,False,E/525/P,TRAPPIST-1e,27.0,False,279.0,11.0,40.0,718.0,0.0,Chimenosi Stumgur,False
8167_01,Earth,True,G/1315/S,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Shimsum Fammuy,True
8168_01,Earth,False,F/1561/S,55 Cancri e,32.0,False,7.0,723.0,0.5,6.0,13.0,Fichiyono Well,False
8168_02,Earth,False,F/1561/S,TRAPPIST-1e,32.0,False,293.0,889.0,1.0,1.0,200.0,Chomogocha Howumur,False
8168_04,Earth,False,F/1561/S,TRAPPIST-1e,21.5,False,4.0,0.0,9.0,20.0,831.0,Chovoniro Rakhord,False
8168_05,Earth,False,G/1316/S,TRAPPIST-1e,22.0,False,753.0,0.0,0.0,0.0,0.0,Chochitono Luhnomm,False
8168_06,Earth,False,G/1316/S,TRAPPIST-1e,18.0,False,0.0,858.0,2.0,0.0,0.0,Figimogo Nastry,True
8168_07,Earth,True,G/1316/S,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,Heragesha Mosh,True
8168_08,Earth,True,G/1316/S,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Etsi Gorwuy,True
8171_01,Earth,False,F/1690/P,TRAPPIST-1e,46.0,False,0.0,0.0,594.0,154.0,0.0,Odokha Odlursflagul,False
8173_01,Europa,False,C/304/S,TRAPPIST-1e,44.0,False,0.0,3771.0,0.0,521.0,4.0,Namona Firsu,True
8175_01,Europa,True,C/305/S,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Yononete Chalshov,True
8176_01,Europa,False,A/98/S,55 Cancri e,28.0,False,5.0,8252.0,0.0,181.0,3027.0,Shanomeikha Voxvualur,False
8177_01,Earth,False,G/1317/S,TRAPPIST-1e,31.0,False,116.0,4126.0,298.0,2.0,227.0,Hesechovo Dehnom,False
8178_01,Earth,True,G/1318/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Sumnotsi Lorcham,True
8182_01,Earth,False,F/1564/S,PSO J318.5-22,18.0,False,0.0,220.0,4.0,0.0,532.0,Osora Bovlatzcha,False
8186_02,Earth,True,G/1319/S,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,Fichoe Munuth,True
8186_03,Earth,False,G/1319/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Chedono Skhiltzu,False
8186_04,Earth,True,G/1319/S,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Gochisho Gurwur,False
8189_01,Europa,False,C/271/P,TRAPPIST-1e,35.0,False,0.0,747.0,0.0,0.0,2478.0,Somdo Bumzag,False
8190_01,Europa,True,B/320/S,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Ajakha Vulsh,True
8191_01,Earth,False,G/1320/S,PSO J318.5-22,18.0,False,0.0,0.0,19.0,751.0,4.0,Nete Promt,False
